0.85305,-0.42879,1
2.0997,0.89744,1
1.5156,-0.29437,1
2.1533,1.4828,1
-0.69137,-1.6482,1
0.46259,-1.9384,1
2.3441,1.7579,1
0.20037,-0.041077,1
1.6229,0.20101,1
2.3197,0.85281,1
-0.41943,-2.2176,1
1.5164,1.1673,1
-0.10866,-0.48275,1
-0.60722,-1.4698,1
1.5192,-0.55018,1
0.31594,-1.2419,1
-0.31563,-0.14242,1
0.33925,-0.59975,1
2.4809,1.6413,1
0.058191,-0.23115,1
1.9725,0.39692,1
2.1317,0.63926,1
0.011159,-0.69386,1
0.33952,-0.17945,1
-1.5468,-3.4567,1
0.54722,-0.75072,1
1.8606,0.70047,1
1.2065,-0.41859,1
0.36826,-0.58602,1
0.34903,0.090209,1
2.0727,2.149,1
-0.33291,-0.80292,1
0.59501,-0.35338,1
0.33594,0.091819,1
0.068292,-1.7734,1
0.067172,-0.6092,1
0.30002,0.10565,1
0.058555,-0.8868,1
0.99209,0.24312,1
1.4454,-0.2985,1
1.6181,0.20599,1
-0.20446,-0.65554,1
0.65056,-0.89467,1
1.0504,-0.66987,1
-0.08888,-1.3625,1
1.1195,-1.0998,1
0.13657,-0.67907,1
0.52158,-0.80986,1
0.44911,-0.37568,1
0.32556,-0.82716,1
0.97412,0.78542,1
1.0045,-0.1671,1
0.75005,-0.64123,1
0.66859,-0.047831,1
-0.56918,-1.5197,1
1.63,0.2795,1
1.1469,-0.59944,1
1.3122,-0.8362,1
0.21404,-0.87133,1
0.94128,0.46084,1
0.22318,-0.93379,1
-0.38616,-1.3464,1
1.6965,0.10575,1
0.55441,-0.8518,1
0.9931,-0.6356,1
0.60655,0.45174,1
0.6335,-0.17669,1
0.64267,-0.68786,1
1.7788,0.2576,1
0.97614,-1.2176,1
1.336,1.0319,1
1.4031,0.23072,1
1.4757,-0.17264,1
2.163,2.2913,1
-0.6519,-0.88948,1
2.1675,1.5624,1
-0.874,-1.7335,1
0.12306,-0.83954,1
2.2579,0.59982,1
0.3315,-0.59411,1
0.60096,0.2805,1
0.32075,0.49942,1
2.1866,1.3353,1
-0.033986,-0.99111,1
-0.75938,-2.096,1
2.2573,0.95394,1
-0.32412,-0.68199,1
1.2101,-0.79479,1
0.57851,-1.3765,1
0.29324,-1.3187,1
0.75376,0.41686,1
1.7955,0.052099,1
2.1649,0.26336,1
2.5623,2.2145,1
1.8163,0.5558,1
1.9595,1.2703,1
2.9345,1.9158,1
0.24078,-0.15271,1
1.6421,1.0748,1
1.9214,0.99241,1
2.2966,0.085421,0
3.9956,2.0974,0
3.4076,1.345,0
2.6387,0.82326,0
2.5301,0.33218,0
3.3173,1.6282,0
2.3243,0.35483,0
3.9641,1.8305,0
1.982,-0.1136,0
3.0645,1.5393,0
1.9639,-0.29125,0
1.6078,0.46126,0
2.5761,0.86483,0
4.8286,2.4775,0
3.1383,1.016,0
3.6028,1.478,0
4.7445,2.7691,0
2.3155,0.72035,0
1.9656,-0.046578,0
2.5465,1.0386,0
3.1861,2.0535,0
2.8142,0.78458,0
2.7978,1.0742,0
3.5981,1.2752,0
5.0711,3.188,0
2.4596,-0.036802,0
2.4977,0.047541,0
3.7862,1.4884,0
2.1403,0.83139,0
4.0557,1.965,0
3.6786,1.7553,0
1.9868,0.41503,0
3.0697,1.1431,0
2.389,0.39204,0
3.2745,1.1917,0
3.4154,1.1523,0
1.6483,0.14205,0
4.4189,3.0652,0
5.0129,2.4945,0
1.2159,-1.0065,0
2.5758,0.85286,0
2.7128,-0.055878,0
3.9528,2.7834,0
4.5737,1.9624,0
2.0557,-0.21733,0
3.7542,1.4273,0
1.8117,-0.61373,0
2.9305,0.97607,0
3.423,0.89263,0
3.3877,2.0272,0
3.5052,1.3374,0
2.9858,1.0859,0
3.1053,0.62581,0
3.8681,1.6152,0
3.7144,1.4621,0
3.8683,1.2516,0
1.8213,-0.11894,0
1.3785,-0.35843,0
3.5716,1.4122,0
3.3315,1.5005,0
3.0845,0.86475,0
4.5849,2.7478,0
4.1419,2.6021,0
1.6476,0.049115,0
2.8381,1.3164,0
1.7723,-0.2231,0
2.1915,0.48187,0
3.3571,0.8196,0
3.6027,1.241,0
3.2503,0.87962,0
3.2201,0.9923,0
5.7134,3.7101,0
2.7176,0.18637,0
3.8867,2.44,0
3.3312,1.6812,0
4.9768,3.6175,0
2.4072,0.51935,0
3.691,1.819,0
0.98732,-0.15158,0
1.6056,-0.20546,0
2.0991,0.092285,0
2.6679,0.39294,0
3.6471,1.3779,0
3.0057,1.3446,0
4.3262,2.2139,0
1.7193,-0.091785,0
1.5111,-0.9419,0
3.0406,1.1162,0
3.1823,1.9829,0
3.2075,1.5157,0
3.2569,1.6452,0
2.3864,0.43607,0
3.0111,0.26245,0
1.9128,-0.99614,0
2.2872,0.65741,0
3.7357,1.2333,0
2.6376,0.86563,0
3.1393,1.4548,0
2.7128,1.0011,0
1.8171,0.38596,0
