0.13605,0.65567,1
-2.1695,0.5652,1
-0.39868,1.0406,1
-1.3258,0.51103,1
0.0072043,1.1142,1
0.14695,1.7586,1
-2.3644,-0.67535,1
0.21362,1.9049,1
-0.37985,1.0634,1
-1.2699,0.7874,1
-1.4032,0.29051,1
0.062983,1.3249,1
-0.10307,1.2821,1
2.1706,3.1068,1
-0.45288,0.84416,1
-0.57138,1.5083,1
0.4086,1.5741,1
-2.5988,-0.6912,1
0.94575,2.2447,1
-0.4824,1.4887,1
-1.6992,-1.1798,1
-0.5238,-0.20187,1
0.55692,1.4437,1
0.19604,1.3477,1
-1.232,0.34006,1
0.91989,1.724,1
0.36041,2.3878,1
0.11226,1.0191,1
0.26281,1.1818,1
1.7117,2.2581,1
0.73064,2.9638,1
-1.4342,0.49605,1
0.54861,1.0997,1
-0.94893,0.28497,1
0.40799,1.7464,1
-0.28166,1.1929,1
0.042801,-0.25176,1
0.29519,1.2413,1
-1.6639,-0.29824,1
1.5733,2.1077,1
-0.85156,0.6829,1
-0.58158,0.58907,1
-0.078288,-0.36852,1
-1.9913,-0.48172,1
-0.10418,-0.32507,1
-0.5958,0.64174,1
-0.63217,0.5897,1
-0.17913,1.6274,1
0.52343,0.64201,1
-0.46934,0.64097,1
-0.96308,-1.1798,1
-0.65217,0.90988,1
1.01,2.562,1
1.1268,2.0202,1
-0.70028,-0.080625,1
0.84892,1.035,1
0.9298,1.728,1
0.16558,0.723,1
-0.59053,2.3561,1
0.29452,1.4863,1
1.9334,2.4392,1
2.7122,2.9015,1
-0.60441,0.26885,1
0.23216,2.1622,1
-0.092908,0.89016,1
0.34502,0.7925,1
-1.858,-0.95799,1
-0.15655,1.4158,1
-0.38347,1.2411,1
0.67402,2.4345,1
-0.86877,0.41457,1
-0.050287,1.3755,1
0.97648,1.3852,1
0.54783,1.5952,1
-2.5174,-1.2846,1
0.44764,1.4552,1
-0.069893,0.90657,1
0.93615,1.2165,1
-1.4484,-0.18696,1
0.60087,1.0789,1
1.4825,2.6924,1
-0.55928,0.79779,1
0.4361,1.0124,1
-2.3268,-0.94404,1
-0.82136,0.96696,1
0.8911,1.9266,1
0.31028,0.86719,1
0.70052,2.2251,1
-0.017887,0.030732,1
1.3387,0.8901,1
-1.4654,0.34396,1
1.5016,2.0318,1
-0.72863,0.24594,1
0.54253,1.9821,1
-0.94124,-0.7273,1
-0.32343,0.70998,1
-0.12019,0.57811,1
0.66633,1.8129,1
1.5036,2.9237,1
-0.76163,0.48932,1
-1.1959,3.1638,0
-1.094,1.1047,0
-0.51386,3.8263,0
0.72869,4.7483,0
0.19344,4.0329,0
-0.39347,3.7268,0
-1.1123,3.615,0
-0.014479,3.8808,0
0.31909,2.8853,0
-0.27908,3.672,0
-0.47981,3.0333,0
-1.3704,2.4619,0
0.21489,3.3937,0
-0.40624,3.0561,0
-0.63174,3.0173,0
1.6361,3.8691,0
1.8118,5.6712,0
0.84765,3.328,0
-1.5397,2.6608,0
-0.12769,4.1507,0
0.52652,4.3143,0
0.60329,3.4935,0
0.97782,4.6194,0
0.46965,3.8178,0
0.14822,3.1203,0
-0.18766,1.6439,0
-1.798,1.679,0
-0.82789,3.6042,0
0.88472,4.0838,0
1.0139,4.5511,0
-0.72368,2.5131,0
-1.1618,2.6881,0
0.20277,3.5847,0
0.20902,3.9403,0
0.5259,3.7268,0
1.052,3.2867,0
0.44675,4.8519,0
1.0604,4.3918,0
-0.10452,4.3534,0
0.8929,5.2013,0
-0.10286,2.6543,0
-0.15583,3.2735,0
-1.9104,1.9664,0
-0.87182,3.1778,0
1.0533,4.4441,0
0.34453,4.0524,0
0.25597,4.4836,0
0.82343,4.0812,0
-0.54022,3.323,0
-1.3815,2.8086,0
1.0631,3.9185,0
0.41095,3.8438,0
-1.3796,1.6817,0
-1.5432,1.0113,0
-0.065563,3.6917,0
-1.0061,3.1258,0
0.66018,4.4831,0
0.62685,4.6218,0
-1.0878,2.5617,0
-0.19749,3.3687,0
-0.74816,2.6822,0
-0.43077,3.4544,0
-0.053171,4.3428,0
-0.73874,3.4632,0
2.7744,5.9114,0
1.2605,5.9389,0
2.5197,6.5215,0
-1.0072,1.9851,0
-0.19332,3.9974,0
-0.29961,3.2151,0
-0.75198,3.1509,0
-2.5782,1.4062,0
0.19783,3.333,0
0.014328,2.8708,0
0.41971,2.4948,0
1.127,4.8677,0
0.288,2.823,0
1.5409,5.1894,0
-0.5107,2.9903,0
0.94605,4.3124,0
0.41316,3.629,0
-0.26659,3.9721,0
-0.93355,3.4675,0
0.1564,4.0871,0
1.9628,5.0465,0
0.33875,4.2788,0
1.2384,3.7148,0
0.9458,5.046,0
-0.31947,2.7614,0
-1.8403,2.3967,0
1.6606,4.2133,0
-1.201,2.284,0
-0.9795,2.4288,0
-0.54493,2.5126,0
-2.2194,2.0404,0
1.8846,5.104,0
-0.16691,3.3377,0
-2.3449,1.4335,0
-0.29229,3.2042,0
0.094318,4.1281,0
